Type,Timestamp,ProcessStepName,Parameter,Pump To Pressure,Pump Pressure,Step Time,Log Interval,Pump Time,CHF3 (100) (sccm),CF4 (100) (sccm),SF6 (100) (sccm),C4F8 (100) (sccm),Ar (100) (sccm),O2 (100) (sccm),Table Temperature (C),Water Temperature (C),Process State,Elapsed Time,Ignore Tolerance,Rf Hold,Pressure (mTorr),Position (Deg),Position Mode,LPS Strike Pressure (mTorr),LPS Dc Bias (volts),LPS Ramp Rate,HF Power (W),HF Reflected Power (W),ICP Power (W),ICP Reflected Power (W),Upper Magnitude (%),Upper Phase (%),Lower Magnitude (%),Lower Phase (%),DC Bias (V),Lf232 Power (W),Lf232 Reflected Power (W),Tune (%),Load (%),Hold,Manual,Frequency (kHz),Pulsed,Hi Power (W),Low Power (W),Pulse Time (Hz),Duty Cycle (%),Helium Pressure (Torr),Helium Flow,Helium Flow[1],He Leak Mode,Endpoint State,Endpoint,Signal Smooth Time (Secs),Endpoint Closed Time (Secs),Endpoint Type,Endpoint Threshold Type,Endpoint Normalisation Time (Secs),Endpoint Normalisation (percent),Endpoint OverEtch Time (Secs),Endpoint Threshold (percent),Endpoint Capture Time (Secs),Endpoint OverEtch (percent),Etch Depth,Refractive Index,Laser Wavelength,Etch Depth[1],Etch Rate,Derivative Smooth Time (Secs),Derivative Gain,Endpoint Type[1],Wavelength 1 (%),Wavelength 2 (%),Wavelength 3 (%),Integration Time (ms),Sample Average,Boxcar Width,taskID,BatchID,LotID,recipe,UID,user
Data,2024/08/29 15:27:12.993,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:57:02.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,201.703,,,50.6 ,27.1 ,,,,,201 ,1 ,1995 ,1 ,35.1 ,35.9 ,62.7 ,67.7 ,507.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:27:18.024,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:56:57.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,206.734,,,50.6 ,27.1 ,,,,,201 ,1 ,1996 ,1 ,35.1 ,35.9 ,62.7 ,67.7 ,507.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:27:23.071,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:56:52.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,211.781,,,50.6 ,27.1 ,,,,,201 ,1 ,1995 ,1 ,35.1 ,35.9 ,62.8 ,67.7 ,506.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:27:28.133,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:56:47.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,216.843,,,50.6 ,27.1 ,,,,,201 ,1 ,1995 ,2 ,35.1 ,35.8 ,62.8 ,67.7 ,506.5 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:27:33.148,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:56:42.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.8 ,22 ,14 ,Process started  all tolerances OK,221.858,,,50.7 ,27.1 ,,,,,201 ,1 ,1995 ,1 ,35.1 ,35.9 ,62.8 ,67.7 ,506.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:27:38.179,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:56:37.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,226.889,,,50.7 ,27.0 ,,,,,201 ,1 ,1996 ,1 ,35.1 ,35.8 ,62.8 ,67.7 ,506.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:27:43.241,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:56:32.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.8 ,22 ,14 ,Process started  all tolerances OK,231.951,,,50.7 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.1 ,35.9 ,62.8 ,67.7 ,507.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:27:48.272,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:56:27.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.2 ,22 ,14 ,Process started  all tolerances OK,236.982,,,50.6 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.1 ,35.8 ,62.8 ,67.7 ,506.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:27:53.334,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:56:22.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,242.044,,,50.7 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.1 ,35.9 ,62.8 ,67.7 ,506.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:27:58.365,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:56:17.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,49.9 ,22 ,14 ,Process started  all tolerances OK,247.075,,,50.6 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.1 ,35.9 ,62.8 ,67.7 ,506.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:28:03.396,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:56:11.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,252.106,,,50.6 ,27.1 ,,,,,201 ,1 ,1995 ,1 ,35.1 ,35.9 ,62.8 ,67.7 ,506.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:28:08.427,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:56:06.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.2 ,22 ,14 ,Process started  all tolerances OK,257.137,,,50.7 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.1 ,35.9 ,62.7 ,67.7 ,506.5 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:28:13.458,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:56:01.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,262.168,,,50.6 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.9 ,62.8 ,67.7 ,506.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:28:18.504,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:55:56.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.2 ,22 ,14 ,Process started  all tolerances OK,267.214,,,50.6 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.9 ,62.8 ,67.7 ,505.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:28:23.520,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:55:51.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,272.23,,,50.7 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.9 ,62.8 ,67.7 ,506.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:28:28.582,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:55:46.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,277.292,,,50.6 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.9 ,62.8 ,67.7 ,506.5 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:28:33.644,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:55:41.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,282.354,,,50.5 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.9 ,62.8 ,67.7 ,506.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:28:38.659,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:55:36.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.9 ,22 ,14 ,Process started  all tolerances OK,287.369,,,50.7 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.1 ,35.8 ,62.8 ,67.6 ,507.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:28:43.706,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:55:31.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,292.416,,,50.6 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.9 ,62.8 ,67.7 ,506.5 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:28:48.768,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:55:26.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.7 ,22 ,14 ,Process started  all tolerances OK,297.478,,,50.7 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.9 ,62.8 ,67.7 ,506.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:28:53.830,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:55:21.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,22 ,14 ,Process started  all tolerances OK,302.54,,,50.6 ,27.1 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.9 ,62.8 ,67.7 ,506.5 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:28:58.861,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:55:16.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,307.571,,,50.7 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.9 ,62.8 ,67.7 ,506.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:29:03.892,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:55:11.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,22 ,14 ,Process started  all tolerances OK,312.6021,,,50.7 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.9 ,62.8 ,67.7 ,506.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:29:08.923,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:55:06.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,317.6331,,,50.6 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.9 ,62.8 ,67.7 ,505.5 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:29:13.954,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:55:01.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,22 ,14 ,Process started  all tolerances OK,322.6641,,,50.7 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.9 ,62.8 ,67.7 ,506.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:29:19.000,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:54:56.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,327.7101,,,50.6 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.9 ,62.8 ,67.7 ,506.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:29:24.047,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:54:51.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.2 ,22 ,14 ,Process started  all tolerances OK,332.757,,,50.6 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.8 ,62.8 ,67.7 ,505.5 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:29:29.062,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:54:46.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,337.7721,,,50.7 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.9 ,62.8 ,67.7 ,506.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:29:34.077,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:54:41.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,342.7871,,,50.7 ,27.1 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.9 ,62.8 ,67.7 ,506.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:29:39.093,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:54:36.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,347.8031,,,50.6 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.2 ,35.9 ,62.8 ,67.7 ,506.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:29:44.108,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:54:31.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.3 ,22 ,14 ,Process started  all tolerances OK,352.8181,,,50.7 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.3 ,35.9 ,62.8 ,67.7 ,506.5 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:29:49.139,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:54:26.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,357.8491,,,50.7 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.3 ,35.9 ,62.8 ,67.7 ,506.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:29:54.154,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:54:21.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.3 ,22 ,14 ,Process started  all tolerances OK,362.8641,,,50.6 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.3 ,35.8 ,62.8 ,67.7 ,506.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:29:59.185,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:54:16.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,367.8951,,,50.6 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.3 ,35.9 ,62.8 ,67.7 ,506.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:30:04.232,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:54:11.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,372.9421,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.3 ,35.9 ,62.8 ,67.7 ,506.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:30:09.247,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:54:06.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,377.9571,,,50.6 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.3 ,35.8 ,62.8 ,67.7 ,506.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:30:14.293,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:54:01.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,383.0031,,,50.6 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.3 ,35.8 ,62.8 ,67.6 ,506.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:30:19.308,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:53:56.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,388.0181,,,50.5 ,27.0 ,,,,,201 ,1 ,1996 ,1 ,35.3 ,35.8 ,62.8 ,67.6 ,504.8 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:30:24.324,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:53:51.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.3 ,22 ,14 ,Process started  all tolerances OK,393.0341,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.3 ,35.8 ,62.8 ,67.7 ,506.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:30:29.355,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:53:46.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,398.0651,,,50.7 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.3 ,35.9 ,62.8 ,67.7 ,505.5 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:30:34.386,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:53:40.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,403.0961,,,50.5 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.3 ,35.8 ,62.8 ,67.7 ,505.5 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:30:39.448,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:53:35.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,408.1581,,,50.6 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.3 ,35.9 ,62.8 ,67.6 ,505.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:30:44.510,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:53:30.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,413.2202,,,50.7 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.3 ,35.8 ,62.8 ,67.6 ,505.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:30:49.525,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:53:26.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,418.2352,,,50.5 ,27.0 ,,,,,201 ,1 ,1995 ,1 ,35.3 ,35.9 ,62.8 ,67.7 ,505.5 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
